,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
128570,78762.0,1.4423297214783,-1.33852227329329,0.638349371283407,-1.4756230746284,-1.81890107638603,-0.329682368403009,-1.47563627345181,0.137495101151087,-1.53000848943897,1.64703216127601,0.542098874514767,-1.398365514431,-1.44839886785127,0.0831701868763954,0.387330975779111,0.240903425267531,0.117030688552461,1.16203069383923,-0.0186117634512559,-0.388981393392171,-0.0428580997091546,0.117078689818635,-0.0458164276081281,-0.0518043038791425,0.280210821214083,-0.095708672980122,0.0309899577317794,0.0126772427012605,30.6
17407,28692.0,-29.2003285905744,16.1557014298057,-30.0137124857248,6.47673117996833,-21.2258096535165,-4.90299739658728,-19.791248405247,19.1683273897301,-3.61724178604255,-7.87012194292549,4.06625507293473,-5.66149242261771,1.29295014454242,-5.07984568135779,-0.126522740416921,-5.24447151974264,-11.2749725851252,-4.67843652929376,0.650807370688892,1.71586182428358,1.8093709332884,-2.17581520342142,-1.3651041075509,0.174286359566544,2.10386807204715,-0.209943999130567,1.27868097084218,0.372392714338541,99.99
140674,83865.0,-1.16960681932493,0.338337360732929,2.02633403974147,-0.827988982944811,-0.894068239127652,-0.508423766557104,-0.220220968182163,0.607050876361396,0.559663775602721,-1.42795851644377,-1.32981238745742,0.0472824384243746,-0.835640654529103,-0.229065031122372,-0.962627967929322,0.24211655247794,0.0673040457898177,-0.415323790459754,-0.195028685781144,-0.160101849189415,-0.0920991773124458,-0.368611233639753,-0.032312469023443,0.418827539097787,-0.148227744403337,0.783706093487408,-0.112839944074377,-0.0039171872710624,29.99
42609,41170.0,-6.49808616880785,4.75051466030858,-8.96655783136602,7.09885431317009,-6.9583762227814,-2.82212618665779,-10.3334056561063,4.03190730189525,-6.64877821018697,-11.6344144245911,6.87757089846463,-13.6976856184689,0.463040401836978,-13.0441824003561,-0.309229265664683,-12.3175797238757,-24.0190985475902,-9.33519307905321,1.95189049542104,0.568338010653019,2.15814308370257,0.1115103626317,0.216413836254987,0.584661255488016,0.760359507805524,0.0819723426822078,1.41506751068321,0.0351241448009389,83.38
105178,69394.0,1.14043132434726,1.13424300279892,-1.42945474072655,2.01222598912655,0.622800198240135,-1.1529230868157,0.22115947772768,0.0373717733484629,0.0344859259841517,-1.87964382107016,2.19166507997652,-0.487849732811135,-1.75713709936308,-4.46105120749925,-0.402884205654366,1.4109171085787,3.61925125200524,2.28492676267757,-0.443999191918561,-0.0997118777920308,-0.367136001490949,-0.891627120817809,-0.160578066799212,-0.10832596200032,0.668374321480191,-0.352393242949003,0.0719927692746503,0.113684370071235,1.0
128360,78685.0,-0.671155125037631,1.183971256237,0.793622794409534,-0.218409755444475,0.357281688391885,-0.0237069768620657,0.363563098890696,0.463983225431964,-0.704518490463507,-0.774564821916408,-1.13333594143366,-0.0666810934415554,0.275204906556928,0.500850859729216,0.965494247612876,0.149957910410217,-0.210491144937488,-0.474939430970506,0.0321519546735532,-0.161347221849488,-0.0834739858643629,-0.352536504342233,-0.092198663355946,-0.76480390611039,-0.29271222071768,0.185361976364415,-0.028253712630447,0.0559530445129014,1.3
54058,46270.0,1.22115035209225,0.3202877782041,-0.8291809290005,1.30622778404821,2.30311959281556,3.72958043581324,-0.441674960073014,0.895341208496206,-0.873944810494354,0.725824846267013,-0.252133729869475,-0.204934885440134,0.0301029068900364,0.42433278682083,0.745894906766677,1.10143324094528,-1.14995714538974,-0.0280847302665924,-0.552724123719079,-0.0058955019425811,-0.295994921111464,-1.1044690633331,0.100504293487061,0.945874511851791,0.405043376335414,-0.251750577382057,-0.0061222205901716,0.0237341431028784,13.25
73784,55279.0,-5.75385192191905,0.577609830544052,-6.31278151817008,5.15940136394611,-1.69831984974091,-2.68328644007023,-7.93438913772177,2.37354992013064,-3.07307886895315,-7.14513662527302,6.25006758982915,-9.15082268467043,-1.37614146959781,-9.98258470738767,1.2022169675584,-7.56504249195105,-13.691474448179,-4.36686728138342,2.18142273556017,0.0175000205275833,1.17785240817647,0.175331359039045,-1.21112332108691,-0.446891081681294,-0.405520352964176,-0.165797490498776,1.50551591304239,0.359492050360598,1.0
541,406.0,-2.3122265423263,1.95199201064158,-1.60985073229769,3.9979055875468,-0.522187864667764,-1.42654531920595,-2.53738730624579,1.39165724829804,-2.77008927719433,-2.77227214465915,3.20203320709635,-2.89990738849473,-0.595221881324605,-4.28925378244217,0.389724120274487,-1.14074717980657,-2.83005567450437,-0.0168224681808257,0.416955705037907,0.126910559061474,0.517232370861764,-0.0350493686052974,-0.465211076182388,0.320198198514526,0.0445191674731724,0.177839798284401,0.261145002567677,-0.143275874698919,0.0
41903,40880.0,1.19433965944601,0.26663765704613,0.637887743182331,0.640478875904112,-0.383464204357331,-0.691139966458279,0.044350681539726,-0.132353676192759,-0.099345518264366,-0.133336936459219,0.430743187195338,0.977652253526322,1.01909053765401,0.131848957147637,1.17422405198906,-0.121533515210403,-0.0705113979532071,-1.19361935592683,-0.605743472047955,-0.0851870323303451,-0.19924662233111,-0.506004167404956,0.19683347846047,0.416359992147964,0.127392905923395,0.101404259106008,-0.0070751777113262,0.0206300855654379,1.98
106503,69991.0,-0.9736817773013,-0.446373125241077,2.16372375449397,0.733063560845528,0.0966717967043226,-0.108364194706363,-0.557793618940323,0.269942539323936,-1.10895403610075,0.379864436035631,-1.07662129349319,-0.601339659833075,-0.808777250501902,-0.079803540585785,0.245489887184854,-2.68479201782273,1.03055135414082,0.948009733104028,0.103505685458158,-0.22946137141495,-0.302300314676239,-0.40320540567593,-0.096336644087111,0.0404052467971523,0.314491813954601,-0.0993531237862146,0.116410107464992,0.0945938388802625,11.5
154694,102622.0,-2.87717642607719,4.56964856472544,-9.55306876711684,4.44107935434428,-3.65396138652409,-1.87798085259887,-3.5143534876061,1.5476079597065,-2.50330396990855,-7.57563437993936,7.00213577397937,-9.95919399367656,2.12207206066581,-8.88487177224851,-1.64485747819635,-7.18992618738758,-10.4451050316273,-3.2719075376306,1.48227743472618,0.105615110186545,1.27289634389685,1.30026844858483,-0.0039501335186852,-0.36084777781177,-0.597525997544942,-0.390901228489311,0.592196918920005,-0.241010152850381,346.94
264044,161237.0,-0.278376717337122,0.784330029184991,0.658069773651243,-0.13924347735311,0.96268051314891,-0.441269856262724,0.867587233496069,-0.170118267089141,-0.571116862431419,-0.485542643198498,-1.33514831502014,-0.0207893402454589,0.579994974749784,0.148121117805987,0.382960293019615,-0.45711388300812,-0.137618566000068,-0.476885220435394,1.4067469133078,0.117642764079682,-0.243875830950999,-0.636345063156109,-0.169546710359882,-0.685894513691349,-0.183727707285709,0.432615030529776,0.0717985736644719,0.121684408706124,1.98
56511,47463.0,1.20370685581366,0.0787098856611545,-0.563567870398654,0.0806647643406329,0.696300261983815,0.334147553110147,0.294770433101825,0.0199109686415191,-0.406046463729481,0.0416145927671213,0.545982752740854,0.76215956700671,0.455711526928841,0.578778481659081,0.385589550947218,0.319666212526229,-0.730777484175145,-0.417347124279107,0.535347876621839,0.0324899312307104,-0.362538695671083,-1.16536373886527,-0.0485002942175324,-1.34432207511202,0.35690809454922,0.229283784215379,-0.0598920552760658,-0.0092644028478727,52.9
130703,79412.0,1.24549781002201,-0.478644590042374,0.873463871646999,-0.707516682012275,-1.37063196179037,-0.868130544513205,-0.69440224358612,0.0687449909586593,2.09329841964876,-1.02708746090948,-0.744244105082323,-0.213843448943346,-1.83709600961526,0.208680421881986,1.46916968242359,-0.358397772496356,-0.0420609803017026,0.407901265445657,0.567950990196942,-0.240832852255333,-0.0329623312756459,0.0672978574976745,-0.0140577412077167,0.36035121885751,0.439367030632252,-0.680584483672321,0.0819081595696395,0.0314424282829547,1.0
15751,27187.0,-24.5902447690465,14.0445667815106,-26.2787005866145,6.32008926518927,-18.2245126736673,-4.60996782569686,-17.6810033715155,16.2136267471409,-3.79409346877414,-8.37275316035861,4.90168265513877,-6.87283866404082,0.769776762734501,-6.82658448658054,-0.0544341798176028,-6.08495266503583,-12.375270529796,-4.81034474126699,0.936742237936608,1.64920202229571,1.77706277243531,-1.80487368611576,-1.14060456917063,0.152234466415679,1.71599702403257,-0.22047119903665,1.43495058143483,0.422491857762666,99.99
73394,55117.0,-0.579500472528177,0.483393738641429,1.81116444161721,0.305173738306967,-1.55837130381246,-0.457509111609693,-0.251079536224584,0.517251022458935,0.092485922051198,-0.74023867442214,-0.455614317968724,0.151947704530583,0.240611489251957,0.0043721919803735,1.24690598752973,0.812642904605095,-0.433605927652775,0.547327406637174,-0.689364471874726,0.0262057878853662,0.440489282505481,1.01554732029577,0.256601297050216,0.737170722663554,-0.568242234961637,0.342952549555332,-0.0807679267109362,0.0013659825914916,99.0
42887,41285.0,-12.8357595817777,6.57461542943546,-12.7884624825347,8.7862568391843,-10.7231209172666,-2.81353585641993,-14.2488465310891,7.96052082227957,-7.71875064933864,-13.0740681657723,5.97513066688423,-12.375374654316,1.47220511856229,-11.4706925061593,0.993143253686908,-10.9738046181506,-21.047629901985,-7.99078328442082,3.33103902941017,-0.617296150458597,2.67949007049737,-0.0473351062766089,-0.836982346024597,0.625349328179101,0.125864937720446,0.177623612238763,-0.817680255865793,-0.521029795905738,37.32
218373,141289.0,-0.158664931884209,0.823091660560739,0.136911967787425,-0.375043183768761,1.22389958713885,-1.31885812894745,2.02772067520711,-0.911251661773272,-0.111269516557728,-0.130499001679594,-0.962201372706167,-0.693328153759315,-1.15367539618417,0.31710437292002,-0.173527156124512,-1.25818835188083,-0.157225135016322,-0.307422242608991,0.589604039027014,-0.0525056268571994,0.120024628097414,0.801179025163542,-0.461568688245214,0.0820727321445543,0.305945113428866,-0.0940840108420395,-0.348946421413459,-0.315137710142046,19.56
27627,34634.0,0.333499490680108,1.69987344643198,-2.59656116696059,3.64394526899047,-0.585067615145778,-0.65465853161144,-2.27578851019488,0.675228968561644,-2.04241592376479,-2.83487115980611,2.80200512615164,-4.39273243849001,-1.36967144973756,-5.32728665168661,0.16315896154,-1.35938947657172,-5.09518287931609,-0.338012656200231,-0.124137989024621,0.32934171405761,0.469211944535006,-0.144362651206432,-0.317980934036568,-0.769644309522666,0.807854587509663,0.228164299217237,0.551001873896763,0.305473419992231,18.96
150678,93879.0,-13.0865194204794,7.35214833905529,-18.256576111808,10.6485054461688,-11.7314764509112,-3.65916740569145,-14.8736579646075,8.81047267511276,-5.4182040716445,-13.2025771482197,6.35722736343626,-15.5316111795156,0.659694875353275,-11.4123295951252,-2.44757607431839,-9.83374302098841,-18.1746174349071,-7.269904593126,0.623796611777714,-1.37629840858733,2.7611570593153,-0.266161809571132,-0.412860724865388,0.519952215674181,-0.743908960008006,-0.167808225140728,-2.498300252188,-0.711066151912636,30.31
74794,55760.0,-6.00342167645829,-3.93073139597263,-0.0070454551172806,1.71466918264498,3.41466660221529,-2.32958262254194,-1.9015116901208,-2.74611109114189,0.887673207764977,-0.0492328559624844,-0.153131026660117,-0.814309846145704,-1.89479558623308,-0.83148260879597,1.38728869521525,1.18890675852063,0.536817322665437,-0.0514032140040002,-1.23138550165184,-4.12818582871798,1.10167131666753,-0.992493706726384,-0.698258928361953,0.139897673540465,-0.205150795631722,-0.472412262665941,1.77537805651063,-0.104284625925588,311.91
144754,86376.0,-0.670238130057305,0.94520635153406,0.610050626297701,2.64006508673377,-2.70777462644103,1.95261056051566,-1.62460819938343,-5.22990786160988,0.21020202822781,-2.06990438955593,-0.529805728295342,0.999716276092526,-0.0861120244186652,-1.50855714024168,-0.450669492347937,-0.328387382736473,2.27027117814029,0.709666017682026,0.913175997078955,1.4749287568126,-2.50445018690737,1.43647237841825,0.351542386126581,0.648466904268149,0.579681417358758,0.0757375933335965,0.346717084034013,0.282208626038179,323.77
93604,64506.0,-0.288725530228,1.07248139990297,0.933331888928116,-0.126434242139231,0.387705723865878,-0.51478027527826,0.683284396863278,-0.0015096444674638,-0.282585419917767,-0.502648421961503,-1.02419404112909,-0.55391151290021,-0.107305597940883,-0.404848867323342,0.99536620103703,0.644650880776609,-0.274779981782066,0.181240371076657,0.226147572211602,0.124709726576189,-0.320838246678009,-0.873217751082234,-0.105831805434984,-0.530160852752003,-0.0601552103330455,0.125623022053404,0.240903026138001,0.0891324432810151,6.99
184379,126219.0,-1.14155893716424,1.92765003845063,-3.9053561494007,-0.0739425941379643,-0.0448578188133647,-1.75699895886989,-1.21741649894761,0.364563278725543,-2.77014774706035,-3.21618771830464,1.28674925677162,-3.27270458494442,1.04221562276303,-5.74894325155799,-0.668136526600605,-3.86597568295345,-2.70505213033344,-0.103907181377394,-0.716811424575637,-0.250582939794953,0.102081332026183,-0.531495912348873,-0.328740974448816,0.393099609976725,0.568434632400261,0.786604529169779,-0.146101643769467,0.0762114890570611,25.0
269651,163707.0,1.9724184702459,-1.39774249821647,-0.215189255221201,-0.564510141083579,-1.24969924581258,0.483092630268588,-1.47974503655056,0.191304360953987,0.474689934965321,0.782248752328903,-1.78705309242087,-0.452431344900332,0.516304634937901,-0.520635439375996,1.21160262403259,-0.302962167965309,-0.846315527138787,2.05938191525331,-1.05753597710524,-0.354699436044585,-0.143058389603198,-0.0444188082415755,0.210627383272824,0.0297175873420518,-0.623806868754843,0.615597217270294,0.0011636569989876,-0.0154766972656811,95.82
77099,56887.0,-0.0754834663888726,1.81235458422751,-2.56698081016962,4.12754860722303,-1.62853157024518,-0.805895445766318,-3.39013454458215,1.01935326231828,-2.45125125188341,-3.55583492739064,4.31571103012142,-5.47980167679906,-2.11550315600957,-5.5887855765974,0.280108069299552,-3.50723062361012,-7.45709493793125,-2.32549168188332,-0.440434552920779,0.338598140549314,0.794372451897782,0.270471232297866,-0.143624140755259,0.0135659145316466,0.634203128800614,0.213693187250942,0.773625466697089,0.387434054572014,5.0
114970,73694.0,-0.530959299552852,1.19547409363749,0.575206809481923,0.752843773280651,0.197471742106629,-0.386665868475735,0.384140789709761,0.344120424630015,-0.683414860386035,-0.426258656098069,-1.52448748730653,-0.553265498565496,-0.351740683054528,0.731517156512006,1.09880397141022,0.0676985555033698,-0.289206458926902,0.496531180500797,0.744650871658996,-0.0987706211285789,0.146393903786581,0.292421514678613,-0.201693231421067,-0.467415650371349,-0.141438933540183,-0.278952134202692,0.0437438615574327,0.0815867599701546,11.8
164636,116879.0,-0.107294979009408,-0.0756876842826221,-0.0499119349072689,-2.6200436338729,0.934387303493339,-0.562518782277403,0.690846903173201,-0.328345190688911,-1.19947779314571,0.567212977976566,0.0171031207818672,-0.405605497347264,0.6384230538439,-0.310251239442487,-1.12380588253274,1.47708180510994,-0.957854714123007,-0.41717494635534,0.327291280368621,0.311421042835329,0.493040259089753,1.57497686339326,-0.35573615625367,-0.973625765113627,-0.225935056052619,-0.119470792526659,0.233071788229261,0.0234776627855573,25.9
194169,130468.0,1.95258897691041,-0.398129862534693,-0.398941347593276,0.251039522075041,-0.491786077401956,-0.0513077220321764,-0.666816874921293,0.196184529709619,1.12654443606119,0.0234095035378266,0.765618072481149,0.761952988817995,-0.776868054149093,0.306648254864422,0.0798676600290224,0.442697527677333,-0.758656557001374,0.422101908806972,0.218593642841006,-0.243038088599263,-0.142460850389716,-0.366770659372091,0.412033765937702,0.69609261947244,-0.470751865073126,-0.675166800906337,0.0216212911694687,-0.0355160525630667,4.99
92401,63918.0,-0.78752886089451,0.396879838109267,2.03780858397427,1.55087766540933,0.15627733881972,0.297699481413627,-0.0626256375485783,0.317828074730555,0.25502745344065,-0.230730308406803,-0.895335984293428,0.440128553631095,0.0099805870361704,-0.471900587599112,-0.387199871241079,-1.33736565520812,0.806813697204064,-0.605519138341961,0.845984941438364,0.269219828443265,0.0139931034296004,0.421238323752557,-0.0923155436267361,0.11803584114683,-0.0204781990618048,-0.153657049784058,0.435286003097078,0.209788840375248,17.0
103517,68693.0,1.15290939151357,0.130634507676363,0.346170583503219,0.593099468455815,-0.383509868432936,-0.435770527237619,-0.207668691946227,0.168465762037576,0.0210782533031956,-0.107050501189866,1.73569428828997,0.141494957200559,-1.67072298964463,0.299416985118123,0.823444758640668,0.405844256196518,0.196533334724915,-0.103220768972468,-0.332168220556585,-0.218723698115034,-0.214589138385942,-0.710042654528881,0.191802467959347,0.135932763508141,0.0263033902232193,0.0998577960563907,-0.0217970727805246,0.0156760402437323,2.69
14170,25198.0,-15.9036352020113,10.3939171427504,-19.1336024646827,6.18596883540498,-12.5380209157442,-4.02703044708406,-13.8978265981985,10.6622517826007,-2.84495398482036,-9.66878891236125,7.39441941053863,-11.6356300484755,1.42327692545531,-8.64045910049478,-0.674719538892936,-7.69556878829619,-13.6841395944616,-4.77740603940726,1.26834277321029,1.50156541071894,1.57754822493456,-1.28013712313136,-0.601294526869194,0.0404039214626868,0.99550197117886,-0.273742711729157,1.688135896398,0.527830799573719,99.99
6446,7672.0,0.702709900098753,2.42643280600508,-5.23451329584052,4.41666124290876,-2.17080621591773,-2.66755356121463,-3.87808845483572,0.911337122229195,-0.166199039175942,-5.00924850212751,4.67572941865677,-8.16718805173089,0.638559282180499,-6.76333439062322,1.29686025605627,-3.81175840977789,-3.75412806618729,-1.04917740227906,1.55419726345897,0.422743129198702,0.551179689117248,-0.0098023573132531,0.721698230069415,0.473245751402033,-1.9593037711687,0.31947554010746,0.600484916486359,0.129305225096566,1.0
233258,147501.0,-1.61187733763361,-0.408409922870926,-3.8297616763406,6.24946176104187,-3.3609216090486,1.14796358238383,1.8584248531717,0.474858318489524,-3.8383988155266,-1.44537495699985,2.11390001406861,-3.25970246526323,-0.315347339360454,-1.80810297319338,-0.741877295217489,-2.98692008764678,-4.81586301103402,-1.27165458831756,1.70168502365985,2.42567742975765,1.24558218578459,0.616382702131439,2.2514388799998,-0.0660963924813517,0.538710327489417,0.541325493308062,-0.136243382191672,-0.0098522563228139,996.27
209539,137608.0,-0.789303571547202,0.107722935180621,0.655574082294687,1.1050671854255,-0.115431604270525,0.773313645860568,-0.833790068711722,0.789969190451237,1.18524007688347,-1.17580686443528,-2.3166435847135,0.0545710843966558,0.537937665382009,-2.04990000772922,-0.567256444524148,0.786580487599506,0.404055440485487,1.36860281026648,-0.0225641549265404,-0.229603528330579,0.200867775900947,0.906606429767827,0.226519569373103,-1.15497135536891,-0.610361138666396,-0.507381110808162,0.0843157117386158,0.0477034815775258,47.3
249234,154307.0,1.98617441269135,-0.771918328579691,-1.72611184647709,-0.902617842781814,1.65936709469786,3.84799007787923,-1.29050600185872,1.0443501579627,1.3628303557106,-0.192212350229807,-0.187509056671793,0.492267926149494,-0.0395130833189306,-0.0230936654214992,0.9217432512083,0.0204683440956009,-0.541985092019807,-0.005534662082254,-0.249678857736703,-0.135980952214648,0.175431092922856,0.652669143179313,0.178499878762845,0.745374080303821,-0.13138943121888,0.146331176787111,0.0360844827432752,-0.048964927600801,5.0
37021,38771.0,-3.29327310419959,-3.18621989366566,0.790300814411748,-1.71362928869273,1.75625971042249,-2.40975425957533,0.240279165705482,-0.478559013581853,1.12800541547514,-0.788400546788965,1.47022285165265,0.754704055650709,-0.364308768517713,0.0180478917504314,0.584381385339681,0.0586241418269917,-0.934009689361892,0.47789427307367,0.572579876281686,-1.34734284859724,-0.320311566576982,0.860639679739643,2.03374633641577,0.369041697620977,0.75397378631533,0.007754792824973,0.268752899589712,-0.558354325673832,37.16
238222,149582.0,-4.28058383167792,1.42110000741665,-3.90822884348162,2.94294608011161,-0.0762053360306411,-2.00252600045019,-2.87415473251562,-0.856005441485914,0.963674230223562,-3.23543895742654,3.34180192747217,-7.56286042898412,-1.8474434271558,-11.5714234295766,-1.4815558418284,-6.18091869945618,-9.28518598266033,-3.92172214129965,0.685510860299876,-0.198962780003302,-0.140061995134615,-0.90772022005271,-0.680107948583095,-0.349169892929711,0.0562758915123628,-1.14992266869478,-1.80988612030864,0.723051433275673,1.1
46630,42862.0,-3.28038740994157,0.476479993837892,-2.17969035249666,1.32569141326595,-0.655693269754884,1.0848723202865,-0.101326729265554,1.68279266019999,-0.867068699710163,-0.277984560490815,-0.871685957541746,0.896190332857041,0.522360057667172,1.48431045032257,-0.0715337795137088,0.197191710106832,0.225406947254151,0.580082258806606,1.40554775106504,-0.248148760094895,0.143142479586388,0.204345019568598,-0.75525196155731,-1.61214298762285,-0.316318434991905,-0.182062278183221,0.069479267511172,-0.311157513496211,211.48
108708,71033.0,-3.17081841545902,0.185734554774403,-3.39985157931162,3.76115529034876,-2.14804702797609,-1.59894442520531,-2.51956531805231,1.31621501070214,-2.40010611621824,-4.99341703829647,4.44719176626515,-5.29376010254684,-1.41957829927441,-6.42527621352443,0.914083034195792,-3.51519716625381,-6.34745330751181,-0.90351216582405,1.19160626766329,1.93225372509724,1.09205113380931,-0.0410804286307278,0.904395217733676,0.180015601586537,0.0499703397242655,-0.257099837784436,0.859281566487016,0.225924185725605,426.4
29879,35676.0,-2.41739188874596,0.175637888359471,1.14148949078972,-1.18095132215054,-1.57612172916134,0.0264404642088223,1.03357070608867,-0.15697968439385,0.42354963705791,-0.0886697581988083,1.18266418853489,0.402756160076071,-0.251961448764655,-0.170907989245579,0.266913465559838,1.22835071260557,-1.09522717256065,0.416157140578317,-0.429747133061928,-0.957011851536193,-0.0551050294041557,0.292623596232089,0.0830603722818375,0.403879930095673,-0.51582554987666,0.655373382604217,-1.01034958415992,0.0478456868468388,242.0
15204,26556.0,-19.1798264145873,11.8179219897853,-21.9191735807843,6.0862356342864,-14.7088447898427,-4.30888760741835,-15.3579518065836,12.8571650181242,-3.99986076978115,-8.9286556608751,5.8492930661792,-8.26164983722413,0.153829148314596,-8.82935922766409,0.0088788388257268,-7.0709530089254,-13.6297209427085,-4.9588298158479,1.27209136353211,1.572949614923,1.74680154191934,-1.35314876613352,-0.762965072731218,0.117027851903743,1.29799375563032,-0.224825057048525,1.62105238966989,0.4846144027264,99.99
213842,139420.0,-5.63300717492758,3.52068209518924,-3.42614127191293,-3.26905181845985,-3.27379872156238,-1.21781364275818,-3.10056947003355,4.29358856698995,0.72629673843622,-2.17260857997241,-0.616923300887965,2.58150178193192,-0.0278067430961714,2.828736081541,-0.828281735192409,1.36866400414617,0.545800270988719,0.617207306706873,-0.392622572810979,-0.860295190913116,0.220167422295573,-0.523704344743375,0.558735500742965,0.706672865122718,-0.165960039524248,-0.87948589335817,-1.05064713574197,-0.268801359622599,4.65
